Species,Trait Type,p,h2,Q,m,means,mean increase,sd,Dunnett_Pvalue_adj
Sorghum,Two,2,0.5,0.9,5,-0.157311474,-0.7128608,0.014487473,0
Sorghum,Two,2,0.5,0.9,10,-0.15777815,-0.713327476,0.01710894,0
Sorghum,Two,2,0.5,0.9,25,-0.163327775,-0.7188771,0.012007952,0
Sorghum,Two,3,0.5,0.9,0,0.216736747,0,0,0
Sorghum,Two,3,0.5,0.9,1,0.217501454,0.000764707,8.16E-05,0.003028649
Sorghum,Two,3,0.5,0.9,2,0.21745759,0.000720842,8.65E-05,0.00600807
Sorghum,Two,3,0.5,0.9,3,0.217448424,0.000711677,0.00031224,0.006881586
Sorghum,Two,3,0.5,0.9,5,0.217450499,0.000713752,0.000376369,0.006620213
Sorghum,Two,3,0.5,0.9,10,0.216683753,-5.30E-05,0.000457829,0.999856949
Sorghum,Two,3,0.5,0.9,25,0.217613244,0.000876497,0.002819688,0.000410229
Sorghum,Two,5,0.5,0.9,0,0.088583883,0,0,0
Sorghum,Two,5,0.5,0.9,1,0.104310634,0.01572675,0.003052326,0
Sorghum,Two,5,0.5,0.9,2,0.104250376,0.015666493,0.002138676,0
Sorghum,Two,5,0.5,0.9,3,0.103898816,0.015314933,0.002250493,0
Sorghum,Two,5,0.5,0.9,5,0.104095849,0.015511966,0.002438463,0
Sorghum,Two,5,0.5,0.9,10,0.104353778,0.015769895,0.003720353,0
Sorghum,Two,5,0.5,0.9,25,0.104171521,0.015587638,0.003483043,0
Sorghum,Two,5,0.5,0.9,50,0.104943978,0.016360095,0.003125999,0
Sorghum,Two,10,0.5,0.9,0,0.555549325,0,0,0
Sorghum,Two,10,0.5,0.9,1,0.547303593,-0.008245733,0.005698614,2.62E-14
Sorghum,Two,10,0.5,0.9,2,0.544573839,-0.010975487,0.006229103,0
Sorghum,Two,10,0.5,0.9,3,0.542337453,-0.013211872,0.006195671,0
Sorghum,Two,10,0.5,0.9,5,0.543909513,-0.011639812,0.006799619,0
Sorghum,Two,10,0.5,0.9,10,0.547475377,-0.008073948,0.005623661,6.76E-14
Sorghum,Two,10,0.5,0.9,25,0.553137625,-0.0024117,0.003912419,0.110445252
Sorghum,Two,10,0.5,0.9,50,0.554807986,-0.00074134,0.004787221,0.979233498
Sorghum,Two,10,0.5,0.9,100,0.554107432,-0.001441893,0.00343753,0.612770718
Sorghum,Two,25,0.5,0.9,0,0.436500172,0,0,0
Sorghum,Two,25,0.5,0.9,1,0.436600443,0.000100271,0.002790233,0.999999661
Sorghum,Two,25,0.5,0.9,2,0.436353551,-0.000146621,0.002897193,0.999993376
Sorghum,Two,25,0.5,0.9,3,0.436439376,-6.08E-05,0.003164877,0.999999994
Sorghum,Two,25,0.5,0.9,5,0.435328138,-0.001172033,0.003383526,0.309528288
Sorghum,Two,25,0.5,0.9,10,0.435627842,-0.000872329,0.002504903,0.632300738
Sorghum,Two,25,0.5,0.9,25,0.435697738,-0.000802434,0.002624197,0.714853725
Sorghum,Two,25,0.5,0.9,50,0.434798409,-0.001701763,0.002171259,0.047516042
Sorghum,Two,25,0.5,0.9,100,0.434167275,-0.002332896,0.002412736,0.001994193
Sorghum,Two,100,0.5,0.9,0,0.726168301,0,0,0
Sorghum,Two,100,0.5,0.9,1,0.726168178,-1.23E-07,0.000399183,1
Sorghum,Two,100,0.5,0.9,2,0.72609579,-7.25E-05,0.000400502,0.999996692
Sorghum,Two,100,0.5,0.9,3,0.72609788,-7.04E-05,0.000381571,0.999997433
Sorghum,Two,100,0.5,0.9,5,0.725883604,-0.000284697,0,0.913563901
Sorghum,Two,100,0.5,0.9,10,0.724860546,-0.001307754,0.001837446,6.24E-05
Sorghum,Two,100,0.5,0.9,25,0.724896189,-0.001272111,0.001763358,0.000106902
Sorghum,Two,100,0.5,0.9,50,0.725258883,-0.000909418,0.002559011,0.012897841
Sorghum,Two,100,0.5,0.9,100,0.725153959,-0.001014342,0.002031835,0.003831095
Sorghum,Two,100,0.5,0.9,500,0.725106947,-0.001061354,0.001764569,0.002095314
Sorghum,Two,2,0.9,0.3,0,0.326332988,0,0,0
Sorghum,Two,2,0.9,0.3,1,0.326988041,0.000655053,0.001581611,0.259102098
Sorghum,Two,2,0.9,0.3,2,0.327283682,0.000950694,0.001509682,0.0377584
Sorghum,Two,2,0.9,0.3,3,0.326989881,0.000656893,0.001420087,0.256695204
Sorghum,Two,2,0.9,0.3,5,0.326990793,0.000657805,0.001274338,0.255389763
Sorghum,Two,2,0.9,0.3,10,0.327124003,0.000791015,0.003251442,0.116788941
Sorghum,Two,2,0.9,0.3,25,0.328908953,0.002575966,0.001716063,4.32E-12
Sorghum,Two,3,0.9,0.3,0,0.390036183,0,0,0
Sorghum,Two,3,0.9,0.3,1,0.392077251,0.002041069,0,3.88E-05
Sorghum,Two,3,0.9,0.3,2,0.393268294,0.003232112,0.000480126,8.02E-12
Sorghum,Two,3,0.9,0.3,3,0.393584708,0.003548525,0.000207144,6.96E-14
Sorghum,Two,3,0.9,0.3,5,0.391871881,0.001835699,0.002394038,0.000343786
Sorghum,Two,3,0.9,0.3,10,0.389964876,-7.13E-05,0.002221711,0.999987663
Sorghum,Two,3,0.9,0.3,25,0.383366127,-0.006670056,0.004919074,0
Sorghum,Two,5,0.9,0.3,0,0.390036183,0,0,0
Sorghum,Two,5,0.9,0.3,1,0.390479736,0.000443553,2.59E-14,0.20698437
Sorghum,Two,5,0.9,0.3,2,0.390479736,0.000443553,0,0.207100588
Sorghum,Two,5,0.9,0.3,3,0.392977366,0.002941183,0.001763331,0
Sorghum,Two,5,0.9,0.3,5,0.392403289,0.002367106,0.001408239,0
Sorghum,Two,5,0.9,0.3,10,0.391145964,0.001109781,0.001287189,5.68E-06
Sorghum,Two,5,0.9,0.3,25,0.389180901,-0.000855282,0.001397588,0.00077721
Sorghum,Two,5,0.9,0.3,50,0.389007247,-0.001028936,0.000986002,2.57E-05
Sorghum,Two,10,0.9,0.3,0,0.4209491,0,0,0
Sorghum,Two,10,0.9,0.3,1,0.274999987,-0.145949112,0,0
Sorghum,Two,10,0.9,0.3,2,0.28567613,-0.13527297,0.011535558,0
Sorghum,Two,10,0.9,0.3,3,0.29773941,-0.12320969,0.016982011,0
Sorghum,Two,10,0.9,0.3,5,0.332284554,-0.088664545,0.033406179,0
Sorghum,Two,10,0.9,0.3,10,0.360881304,-0.060067795,0.025771073,0
Sorghum,Two,10,0.9,0.3,25,0.406946721,-0.014002378,0.016843892,0.040773326
Sorghum,Two,10,0.9,0.3,50,0.421937022,0.000987922,0.014024837,0.9999983
Sorghum,Two,10,0.9,0.3,100,0.407705031,-0.013244069,0.015261117,0.060341075
Sorghum,Two,25,0.9,0.3,0,-0.020457372,0,0,0
Sorghum,Two,25,0.9,0.3,1,-0.019245518,0.001211855,0.00104399,0.542944948
Sorghum,Two,25,0.9,0.3,2,-0.021199162,-0.00074179,0,0.924262328
Sorghum,Two,25,0.9,0.3,3,-0.024937993,-0.004480621,0.002628348,5.33E-07
Sorghum,Two,25,0.9,0.3,5,-0.022869047,-0.002411675,0.003467544,0.020835257
Sorghum,Two,25,0.9,0.3,10,-0.020309409,0.000147963,0.003215082,0.999998953
Sorghum,Two,25,0.9,0.3,25,-0.017746933,0.002710439,0.004666387,0.006498752
Sorghum,Two,25,0.9,0.3,50,-0.019691373,0.000765999,0.004221153,0.91162412
Sorghum,Two,25,0.9,0.3,100,-0.022497416,-0.002040044,0.005507316,0.073423161
Sorghum,Two,100,0.9,0.3,0,-0.140689091,0,0,0
Sorghum,Two,100,0.9,0.3,1,-0.061106994,0.079582097,0,0
Sorghum,Two,100,0.9,0.3,2,-0.061106994,0.079582097,0,0
Sorghum,Two,100,0.9,0.3,3,-0.06240255,0.078286541,0.006538992,0
Sorghum,Two,100,0.9,0.3,5,-0.085884489,0.054804602,0.014789397,0
Sorghum,Two,100,0.9,0.3,10,-0.123480536,0.017208555,0.013504208,6.46E-08
Sorghum,Two,100,0.9,0.3,25,-0.145476985,-0.004787894,0.015705324,0.474287633
Sorghum,Two,100,0.9,0.3,50,-0.115518795,0.025170296,0.021068902,6.66E-16
Sorghum,Two,100,0.9,0.3,100,-0.115148595,0.025540496,0.029161466,3.33E-16
Sorghum,Two,100,0.9,0.3,500,-0.141075311,-0.00038622,0.013025954,0.999999989
Sorghum,Two,2,0.9,0.5,0,0.088583883,0,0,0
Sorghum,Two,2,0.9,0.5,1,0.081519592,-0.007064291,0.005243372,1.54E-10
Sorghum,Two,2,0.9,0.5,2,0.086200174,-0.002383709,0.005119585,0.099886336
Sorghum,Two,2,0.9,0.5,3,0.089176694,0.000592811,0.003669416,0.983761036
Sorghum,Two,2,0.9,0.5,5,0.088654253,7.04E-05,0.003889868,0.999999922
Sorghum,Two,2,0.9,0.5,10,0.08989429,0.001310407,0.004665713,0.636328188
Sorghum,Two,2,0.9,0.5,25,0.077081329,-0.011502554,0.009144567,0
Sorghum,Two,3,0.9,0.5,0,0.454323455,0,0,0
Sorghum,Two,3,0.9,0.5,1,0.455624823,0.001301368,0,0
Sorghum,Two,3,0.9,0.5,2,0.455624823,0.001301368,0,0
Sorghum,Two,3,0.9,0.5,3,0.455671013,0.001347559,0,0
Sorghum,Two,3,0.9,0.5,5,0.456731025,0.00240757,0.000967148,0
Sorghum,Two,3,0.9,0.5,10,0.456547373,0.002223918,0.000958393,0
Sorghum,Two,3,0.9,0.5,25,0.451119664,-0.003203791,0.000808523,0
Sorghum,Two,5,0.9,0.5,0,0.454323455,0,0,0
Sorghum,Two,5,0.9,0.5,1,0.455616246,0.001292791,0,0.002690766
Sorghum,Two,5,0.9,0.5,2,0.45290431,-0.001419145,0,0.000712465
Sorghum,Two,5,0.9,0.5,3,0.451772392,-0.002551063,0.001860973,2.01E-11
Sorghum,Two,5,0.9,0.5,5,0.450479857,-0.003843597,0.001842905,0
Sorghum,Two,5,0.9,0.5,10,0.449920807,-0.004402648,0.001739023,0
Sorghum,Two,5,0.9,0.5,25,0.44926258,-0.005060875,0.002764695,0
Sorghum,Two,5,0.9,0.5,50,0.449966748,-0.004356707,0.002981828,0
Sorghum,Two,10,0.9,0.5,0,0.088583883,0,0,0
Sorghum,Two,10,0.9,0.5,1,0.089190505,0.000606622,0,0.993243399
Sorghum,Two,10,0.9,0.5,2,0.09392195,0.005338067,0.004517192,1.59E-06
Sorghum,Two,10,0.9,0.5,3,0.094918394,0.006334511,0.005268318,7.19E-09
Sorghum,Two,10,0.9,0.5,5,0.09350433,0.004920447,0.005434403,1.10E-05
Sorghum,Two,10,0.9,0.5,10,0.090599132,0.002015249,0.004592165,0.234279504
Sorghum,Two,10,0.9,0.5,25,0.087308186,-0.001275697,0.003668844,0.716627769
Sorghum,Two,10,0.9,0.5,50,0.084143259,-0.004440625,0.005085036,9.54E-05
Sorghum,Two,10,0.9,0.5,100,0.078800553,-0.00978333,0.009529349,0
Sorghum,Two,25,0.9,0.5,0,0.726168301,0,0,0
Sorghum,Two,25,0.9,0.5,1,0.72547681,-0.000691491,0,0.007972542
Sorghum,Two,25,0.9,0.5,2,0.72547681,-0.000691491,0,0.007830078
Sorghum,Two,25,0.9,0.5,3,0.72510519,-0.001063111,0.000251249,4.98E-06
Sorghum,Two,25,0.9,0.5,5,0.724778602,-0.001389698,0.000346243,4.06E-09
Sorghum,Two,25,0.9,0.5,10,0.723892798,-0.002275503,0.001101231,0
Sorghum,Two,25,0.9,0.5,25,0.726408444,0.000240143,0.001650629,0.802140755
Sorghum,Two,25,0.9,0.5,50,0.725437438,-0.000730863,0.000976355,0.004194165
Sorghum,Two,25,0.9,0.5,100,0.724246557,-0.001921743,0.001297872,0
Sorghum,Two,100,0.9,0.5,0,-0.020457372,0,0,0
Sorghum,Two,100,0.9,0.5,1,0.012164089,0.032621461,2.95E-09,0
Sorghum,Two,100,0.9,0.5,2,0.012164087,0.032621459,0,0
Sorghum,Two,100,0.9,0.5,3,0.013182395,0.033639767,0,0
Sorghum,Two,100,0.9,0.5,5,0.013182395,0.033639767,0,0
Sorghum,Two,100,0.9,0.5,10,0.00166816,0.022125532,0.002786253,0
Sorghum,Two,100,0.9,0.5,25,-0.008294583,0.012162789,0.007611311,0
Sorghum,Two,100,0.9,0.5,50,-0.00843566,0.012021712,0.01035453,0
Sorghum,Two,100,0.9,0.5,100,-0.002701406,0.017755966,0.009326688,0
Sorghum,Two,100,0.9,0.5,500,-0.020882177,-0.000424805,0.007570071,0.999898064
Sorghum,Two,2,0.9,0.9,0,0.216736747,0,0,0
Sorghum,Two,2,0.9,0.9,1,0.214547488,-0.002189259,0.00400779,0.01052865
Sorghum,Two,2,0.9,0.9,2,0.213630125,-0.003106622,0.004468633,7.51E-05
Sorghum,Two,2,0.9,0.9,3,0.213592356,-0.003144391,0.004568861,8.14E-05
Sorghum,Two,2,0.9,0.9,5,0.214405392,-0.002331355,0.002992719,0.005661617
Sorghum,Two,2,0.9,0.9,10,0.21580787,-0.000928877,0.002097132,0.594633851
Sorghum,Two,2,0.9,0.9,25,0.216064192,-0.000672555,0.004021864,0.84719173
Sorghum,Two,3,0.9,0.9,0,0.555549325,0,0,0
Sorghum,Two,3,0.9,0.9,1,0.552142995,-0.00340633,0.000559676,0
Sorghum,Two,3,0.9,0.9,2,0.552622317,-0.002927009,0.000457448,0
Sorghum,Two,3,0.9,0.9,3,0.552930474,-0.002618852,0.000673106,0
Sorghum,Two,3,0.9,0.9,5,0.553409428,-0.002139897,0.000539752,0
Sorghum,Two,3,0.9,0.9,10,0.553567895,-0.00198143,0.00029642,0
Sorghum,Two,3,0.9,0.9,25,0.552814236,-0.002735089,0.000832504,0
Sorghum,Two,5,0.9,0.9,0,0.555549325,0,0,0
Sorghum,Two,5,0.9,0.9,1,-0.078237057,-0.633786382,1.72E-09,0
Sorghum,Two,5,0.9,0.9,2,-0.083980154,-0.639529479,0.006164114,0
Sorghum,Two,5,0.9,0.9,3,-0.084368084,-0.639917409,0.005858916,0
Sorghum,Two,5,0.9,0.9,5,-0.080589037,-0.636138362,0.021193188,0
Sorghum,Two,5,0.9,0.9,10,-0.131097918,-0.686647243,0.002806715,0
Sorghum,Two,5,0.9,0.9,25,-0.140271465,-0.69582079,0.008082018,0
Sorghum,Two,5,0.9,0.9,50,-0.137760013,-0.693309338,0.008416492,0
Sorghum,Two,10,0.9,0.9,0,0.216736747,0,0,0
Sorghum,Two,10,0.9,0.9,1,0.217910393,0.001173646,1.79E-11,0.057906967
Sorghum,Two,10,0.9,0.9,2,0.217910393,0.001173646,0,0.058017847
Sorghum,Two,10,0.9,0.9,3,0.217910393,0.001173646,0,0.057921816
Sorghum,Two,10,0.9,0.9,5,0.217910393,0.001173646,0,0.058040609
Sorghum,Two,10,0.9,0.9,10,0.2179857,0.001248953,0.000301552,0.036840115
Sorghum,Two,10,0.9,0.9,25,0.217681009,0.000944262,0.002626335,0.191642706
Sorghum,Two,10,0.9,0.9,50,0.217934118,0.001197371,0.002765442,0.050388753
Sorghum,Two,10,0.9,0.9,100,0.219550129,0.002813382,0.005564524,1.09E-08
Sorghum,Two,25,0.9,0.9,0,0.22793301,0,0,0
Sorghum,Two,25,0.9,0.9,1,0.238217817,0.010284807,0,0.828729315
Sorghum,Two,25,0.9,0.9,2,0.225580501,-0.00235251,0.013673888,0.999987185
Sorghum,Two,25,0.9,0.9,3,0.214205549,-0.013727461,0.01562803,0.563900723
Sorghum,Two,25,0.9,0.9,5,0.201900277,-0.026032733,0.022442768,0.036968294
Sorghum,Two,25,0.9,0.9,10,0.180107399,-0.047825611,0.042864691,4.21E-06
Sorghum,Two,25,0.9,0.9,25,0.158714749,-0.069218261,0.059504933,1.51E-11
Sorghum,Two,25,0.9,0.9,50,0.163775251,-0.064157759,0.046135155,5.79E-10
Sorghum,Two,25,0.9,0.9,100,0.189975935,-0.037957075,0.03713596,0.000535123
Sorghum,Two,100,0.9,0.9,0,0.209420213,0,0,0
Sorghum,Two,100,0.9,0.9,1,0.210026632,0.00060642,0.000315659,0.953456391
Sorghum,Two,100,0.9,0.9,2,0.209919078,0.000498865,0.000101953,0.985921798
Sorghum,Two,100,0.9,0.9,3,0.20985392,0.000433707,0,0.994584497
Sorghum,Two,100,0.9,0.9,5,0.209401346,-1.89E-05,0.000385585,1
Sorghum,Two,100,0.9,0.9,10,0.210056038,0.000635826,0.001484171,0.939496193
Sorghum,Two,100,0.9,0.9,25,0.206970837,-0.002449375,0.000564429,0.003287006
Sorghum,Two,100,0.9,0.9,50,0.209928362,0.000508149,0.001174026,0.984124659
Sorghum,Two,100,0.9,0.9,100,0.211735101,0.002314889,0.00110704,0.006640281
Sorghum,Two,100,0.9,0.9,500,0.203244771,-0.006175441,0.010638579,1.11E-16
Sorghum,Two,1,0.1,0.1,0,0.130592621,0,0,0
Sorghum,Two,1,0.1,0.1,1,0.070802884,-0.059789736,0.055675775,3.01E-12
Sorghum,Two,1,0.1,0.1,2,0.073455513,-0.057137108,0.05584475,2.14E-11
Sorghum,Two,1,0.1,0.1,3,0.077937277,-0.052655344,0.053393284,8.43E-10
Sorghum,Two,1,0.1,0.1,5,0.082876349,-0.047716272,0.050009916,4.06E-08
Sorghum,Two,1,0.1,0.1,10,0.125107913,-0.005484708,0.02333929,0.977306144
Sorghum,Two,1,0.1,0.1,25,0.127047274,-0.003545347,0.021535805,0.998235452
Sorghum,Two,1,0.1,0.1,50,0.128045015,-0.002547605,0.016566002,0.999790171
Sorghum,Two,5,0.1,0.1,0,0.090060712,0,0,0
Sorghum,Two,5,0.1,0.1,1,0.035016102,-0.05504461,0.035563664,0
Sorghum,Two,5,0.1,0.1,2,0.037470126,-0.052590586,0.038054609,0
Sorghum,Two,5,0.1,0.1,3,0.046428646,-0.043632066,0.031435374,5.44E-15
Sorghum,Two,5,0.1,0.1,5,0.057719894,-0.032340819,0.029582955,9.65E-09
Sorghum,Two,5,0.1,0.1,10,0.071056945,-0.019003767,0.023745578,0.002227495
Sorghum,Two,5,0.1,0.1,25,0.086329465,-0.003731247,0.009894302,0.970251864
Sorghum,Two,5,0.1,0.1,50,0.087000997,-0.003059716,0.011435224,0.989968217
Sorghum,Two,25,0.1,0.1,0,-0.140689091,0,0,0
Sorghum,Two,25,0.1,0.1,1,-0.129847576,0.010841515,0.026080159,0.076112538
Sorghum,Two,25,0.1,0.1,2,-0.129273802,0.011415288,0.023659384,0.054147252
Sorghum,Two,25,0.1,0.1,3,-0.130106484,0.010582607,0.024898455,0.088238888
Sorghum,Two,25,0.1,0.1,5,-0.128868344,0.011820747,0.021533702,0.041925357
Sorghum,Two,25,0.1,0.1,10,-0.12934695,0.011342141,0.0173289,0.056551978
Sorghum,Two,25,0.1,0.1,25,-0.131825333,0.008863758,0.023328456,0.213662895
Sorghum,Two,25,0.1,0.1,50,-0.134175729,0.006513362,0.020491828,0.538411233
Sorghum,Two,25,0.1,0.1,100,-0.129480629,0.011208462,0.025345219,0.061319197
Sorghum,Two,100,0.1,0.1,0,-0.140689091,0,0,0
Sorghum,Two,100,0.1,0.1,1,-0.144083535,-0.003394444,0.017113618,0.79789883
Sorghum,Two,100,0.1,0.1,2,-0.144378316,-0.003689225,0.015948861,0.724523221
Sorghum,Two,100,0.1,0.1,3,-0.143484258,-0.002795167,0.016875669,0.916067709
Sorghum,Two,100,0.1,0.1,5,-0.143968549,-0.003279458,0.015238933,0.824291817
Sorghum,Two,100,0.1,0.1,10,-0.141150355,-0.000461264,0.014915702,0.99999993
Sorghum,Two,100,0.1,0.1,25,-0.14184707,-0.001157979,0.014503649,0.99980925
Sorghum,Two,100,0.1,0.1,50,-0.140269288,0.000419803,0.014596817,0.99999997
Sorghum,Two,100,0.1,0.1,100,-0.13976479,0.000924301,0.011357352,0.999970605
Sorghum,Two,100,0.1,0.1,500,-0.141744988,-0.001055897,0.013550805,0.999910558
Sorghum,Two,1,0.1,0.5,0,0.12886075,0,0,0
Sorghum,Two,1,0.1,0.5,1,0.113766256,-0.015094495,0.024065746,3.00E-05
Sorghum,Two,1,0.1,0.5,2,0.116267245,-0.012593505,0.019183379,0.000825685
Sorghum,Two,1,0.1,0.5,3,0.120738051,-0.008122699,0.019052456,0.068670283
Sorghum,Two,1,0.1,0.5,5,0.123407266,-0.005453484,0.016461697,0.383291027
Sorghum,Two,1,0.1,0.5,10,0.124557761,-0.004302989,0.010165239,0.634200737
Sorghum,Two,1,0.1,0.5,25,0.122336029,-0.006524721,0.014413999,0.209504011
Sorghum,Two,1,0.1,0.5,50,0.123300975,-0.005559775,0.01309393,0.363007076
Sorghum,Two,5,0.1,0.5,0,0.036902552,0,0,0
Sorghum,Two,5,0.1,0.5,1,0.031648554,-0.005253997,0.013692092,0.142788998
Sorghum,Two,5,0.1,0.5,2,0.034506024,-0.002396527,0.011829619,0.857777009
Sorghum,Two,5,0.1,0.5,3,0.034341328,-0.002561224,0.01279673,0.816555087
Sorghum,Two,5,0.1,0.5,5,0.035587953,-0.001314598,0.013090447,0.993056303
Sorghum,Two,5,0.1,0.5,10,0.035118262,-0.001784289,0.011992277,0.962785269
Sorghum,Two,5,0.1,0.5,25,0.035737865,-0.001164687,0.012944379,0.996633792
Sorghum,Two,5,0.1,0.5,50,0.033980413,-0.002922139,0.012301336,0.713182172
Sorghum,Two,25,0.1,0.5,0,-0.020457372,0,0,0
Sorghum,Two,25,0.1,0.5,1,-0.054947195,-0.034489822,0.039240852,2.47E-10
Sorghum,Two,25,0.1,0.5,2,-0.046620982,-0.02616361,0.033745433,4.13E-06
Sorghum,Two,25,0.1,0.5,3,-0.041932118,-0.021474746,0.032046048,0.00028656
Sorghum,Two,25,0.1,0.5,5,-0.038291616,-0.017834243,0.024903285,0.004196951
Sorghum,Two,25,0.1,0.5,10,-0.028669557,-0.008212185,0.022115777,0.468765578
Sorghum,Two,25,0.1,0.5,25,-0.024940208,-0.004482836,0.017055035,0.940871806
Sorghum,Two,25,0.1,0.5,50,-0.024185674,-0.003728302,0.017631413,0.978524438
Sorghum,Two,25,0.1,0.5,100,-0.028010074,-0.007552702,0.022887641,0.562485793
Sorghum,Two,100,0.1,0.5,0,0.559088985,0,0,0
Sorghum,Two,100,0.1,0.5,1,0.558796175,-0.000292811,0.001846395,0.988668359
Sorghum,Two,100,0.1,0.5,2,0.558780307,-0.000308678,0.002305384,0.983963716
Sorghum,Two,100,0.1,0.5,3,0.558720361,-0.000368625,0.002143086,0.952860413
Sorghum,Two,100,0.1,0.5,5,0.558758888,-0.000330097,0.002171863,0.975477495
Sorghum,Two,100,0.1,0.5,10,0.55859297,-0.000496015,0.002031541,0.801742476
Sorghum,Two,100,0.1,0.5,25,0.558260537,-0.000828449,0.002265535,0.259175097
Sorghum,Two,100,0.1,0.5,50,0.558674408,-0.000414577,0.002253743,0.911711344
Sorghum,Two,100,0.1,0.5,100,0.558884368,-0.000204618,0.001916381,0.999166415
Sorghum,Two,100,0.1,0.5,500,0.558727831,-0.000361154,0.002750996,0.958055195
Sorghum,Two,1,0.1,0.9,0,0.094113868,0,0,0
Sorghum,Two,1,0.1,0.9,1,-0.010622446,-0.104736315,0.063987714,1.82E-13
Sorghum,Two,1,0.1,0.9,2,-0.012291172,-0.10640504,0.07196263,4.85E-14
Sorghum,Two,1,0.1,0.9,3,-0.006393208,-0.100507076,0.072912741,8.06E-13
Sorghum,Two,1,0.1,0.9,5,-0.006760335,-0.100874204,0.076194053,1.13E-12
Sorghum,Two,1,0.1,0.9,10,0.003652183,-0.090461685,0.074873048,8.61E-10
Sorghum,Two,1,0.1,0.9,25,0.01496822,-0.079145648,0.07180435,3.68E-08
Sorghum,Two,1,0.1,0.9,50,0.032388443,-0.061725425,0.064820244,3.26E-05
Sorghum,Two,5,0.1,0.9,0,0.183470966,0,0,0
Sorghum,Two,5,0.1,0.9,1,0.176920826,-0.00655014,0.016169746,0.005195623
Sorghum,Two,5,0.1,0.9,2,0.176422492,-0.007048474,0.013395308,0.001999357
Sorghum,Two,5,0.1,0.9,3,0.177943398,-0.005527568,0.010417804,0.026508179
Sorghum,Two,5,0.1,0.9,5,0.179938341,-0.003532626,0.007097042,0.299668829
Sorghum,Two,5,0.1,0.9,10,0.180965481,-0.002505485,0.006655032,0.658844263
Sorghum,Two,5,0.1,0.9,25,0.18202455,-0.001446416,0.006468058,0.962299453
Sorghum,Two,5,0.1,0.9,50,0.182690051,-0.000780915,0.007052138,0.998952096
Sorghum,Two,25,0.1,0.9,0,0.209420213,0,0,0
Sorghum,Two,25,0.1,0.9,1,0.207764506,-0.001655706,0.010284665,0.963386458
Sorghum,Two,25,0.1,0.9,2,0.207921159,-0.001499053,0.011500649,0.979195519
Sorghum,Two,25,0.1,0.9,3,0.207736188,-0.001684025,0.011547207,0.959837436
Sorghum,Two,25,0.1,0.9,5,0.208132753,-0.001287459,0.010107098,0.991806384
Sorghum,Two,25,0.1,0.9,10,0.207988165,-0.001432048,0.011453171,0.984151286
Sorghum,Two,25,0.1,0.9,25,0.207735264,-0.001684949,0.008539011,0.95972049
Sorghum,Two,25,0.1,0.9,50,0.204318496,-0.005101717,0.011653093,0.084992113
Sorghum,Two,25,0.1,0.9,100,0.205822775,-0.003597438,0.012543763,0.379423921
Sorghum,Two,100,0.1,0.9,0,0.436500172,0,0,0
Sorghum,Two,100,0.1,0.9,1,0.435519448,-0.000980723,0.003422028,0.556732068
Sorghum,Two,100,0.1,0.9,2,0.434863834,-0.001636338,0.003632258,0.076319331
Sorghum,Two,100,0.1,0.9,3,0.435630107,-0.000870065,0.003599324,0.68706132
Sorghum,Two,100,0.1,0.9,5,0.435344541,-0.001155631,0.003701336,0.368128438
Sorghum,Two,100,0.1,0.9,10,0.435433145,-0.001067027,0.003002128,0.459222316
Sorghum,Two,100,0.1,0.9,25,0.435339949,-0.001160222,0.003026579,0.363585342
Sorghum,Two,100,0.1,0.9,50,0.435594394,-0.000905778,0.003749298,0.645187956
Sorghum,Two,100,0.1,0.9,100,0.435548409,-0.000951762,0.002948718,0.590811567
Sorghum,Two,100,0.1,0.9,500,0.434767925,-0.001732246,0.003433437,0.051983573
Sorghum,Two,1,0.5,0.1,0,0.380108649,0,0,0
Sorghum,Two,1,0.5,0.1,1,0.288531708,-0.091576941,0.038772829,0
Sorghum,Two,1,0.5,0.1,2,0.296385684,-0.083722966,0.027492395,0
Sorghum,Two,1,0.5,0.1,3,0.304037972,-0.076070677,0.021188594,0
Sorghum,Two,1,0.5,0.1,5,0.314915186,-0.065193463,0.020553844,0
Sorghum,Two,1,0.5,0.1,10,0.3227997,-0.057308949,0.021462905,0
Sorghum,Two,1,0.5,0.1,25,0.342004752,-0.038103897,0.027258156,1.50E-13
Sorghum,Two,1,0.5,0.1,50,0.352642083,-0.027466567,0.017388674,3.98E-07
Sorghum,Two,5,0.5,0.1,0,0.439121394,0,0,0
Sorghum,Two,5,0.5,0.1,1,0.253580899,-0.185540495,0.004065994,0
Sorghum,Two,5,0.5,0.1,2,0.253580899,-0.185540495,0.004065994,0
Sorghum,Two,5,0.5,0.1,3,0.271476209,-0.167645186,0.001243792,0
Sorghum,Two,5,0.5,0.1,5,0.28244217,-0.156679224,0.011731953,0
Sorghum,Two,5,0.5,0.1,10,0.314325073,-0.124796321,0.03888687,0
Sorghum,Two,5,0.5,0.1,25,0.412246603,-0.026874792,0.021860302,1.03E-12
Sorghum,Two,5,0.5,0.1,50,0.422160338,-0.016961056,0.01864855,1.96E-05
Sorghum,Two,25,0.5,0.1,0,0.559088985,0,0,0
Sorghum,Two,25,0.5,0.1,1,0.222048974,-0.337040012,0.030790768,0
Sorghum,Two,25,0.5,0.1,2,0.221725838,-0.337363147,0.030025502,0
Sorghum,Two,25,0.5,0.1,3,0.21966582,-0.339423165,0.029164115,0
Sorghum,Two,25,0.5,0.1,5,0.21395472,-0.345134265,0.026955691,0
